container	entry	off	size	mode	crc	kind	detail
EXLANG\disc0_rel\00b2b4b6.PDT	679	0x15ee800	30720	0x100	ok	raw	53505503
EXLANG\disc0_rel\00b2b4b6.PDT	680	0x15f6000	28672	0x100	ok	raw	53505603
EXLANG\disc0_rel\00b2b4b6.PDT	681	0x15fd000	30720	0x100	ok	raw	53505703
EXLANG\disc0_rel\00b2b4b6.PDT	682	0x1604800	32768	0x100	ok	raw	53505803
EXLANG\disc0_rel\00b2b4b6.PDT	683	0x160c800	20480	0x100	ok	raw	53505903
EXLANG\disc0_rel\00b2b4b6.PDT	684	0x1611800	16384	0x100	ok	raw	53505b03
EXLANG\disc0_rel\00b2b4b6.PDT	685	0x1615800	24576	0x100	ok	raw	53505c03
EXLANG\disc0_rel\00b2b4b6.PDT	686	0x161b800	28672	0x100	ok	raw	53505d03
EXLANG\disc0_rel\00b2b4b6.PDT	687	0x1622800	8192	0x100	ok	raw	53505e03
EXLANG\disc0_rel\00b2b4b6.PDT	688	0x1624800	18432	0x100	ok	raw	53505f03
EXLANG\disc0_rel\00b2b4b6.PDT	689	0x1629000	49152	0x100	ok	raw	53506003
EXLANG\disc0_rel\00b2b4b6.PDT	690	0x1635000	34816	0x100	ok	raw	53506103
EXLANG\disc0_rel\00b2b4b6.PDT	691	0x163d800	49152	0x100	ok	raw	53506203
EXLANG\disc0_rel\00b2b4b6.PDT	692	0x1649800	40960	0x100	ok	raw	53506303
EXLANG\disc0_rel\00b2b4b6.PDT	693	0x1653800	40960	0x100	ok	raw	53506403
EXLANG\disc0_rel\00b2b4b6.PDT	694	0x165d800	43008	0x100	ok	raw	53506503
EXLANG\disc0_rel\00b2b4b6.PDT	695	0x1668000	77824	0x100	ok	raw	53506603
EXLANG\disc0_rel\00b2b4b6.PDT	696	0x167b000	53248	0x100	ok	raw	53506703
EXLANG\disc0_rel\00b2b4b6.PDT	697	0x1688000	18432	0x100	ok	raw	53506803
EXLANG\disc0_rel\00b2b4b6.PDT	698	0x168c800	38912	0x100	ok	raw	53506903
EXLANG\disc0_rel\00b2b4b6.PDT	699	0x1696000	45056	0x100	ok	raw	53506a03
EXLANG\disc0_rel\00b2b4b6.PDT	700	0x16a1000	59392	0x100	ok	raw	53506b03
EXLANG\disc0_rel\00b2b4b6.PDT	701	0x16af800	38912	0x100	ok	raw	53506c03
EXLANG\disc0_rel\00b2b4b6.PDT	702	0x16b9000	14336	0x100	ok	raw	5350c503
EXLANG\disc0_rel\00b2b4b6.PDT	703	0x16bc800	108544	0x100	ok	raw	5350c603
EXLANG\disc0_rel\00b2b4b6.PDT	704	0x16d7000	6144	0x100	ok	raw	5350c703
EXLANG\disc0_rel\00b2b4b6.PDT	705	0x16d8800	20480	0x100	ok	raw	5350c803
EXLANG\disc0_rel\00b2b4b6.PDT	706	0x16dd800	24576	0x100	ok	raw	5350c903
EXLANG\disc0_rel\00b2b4b6.PDT	707	0x16e3800	26624	0x100	ok	raw	5350ca03
EXLANG\disc0_rel\00b2b4b6.PDT	708	0x16ea000	26624	0x100	ok	raw	5350cb03
EXLANG\disc0_rel\00b2b4b6.PDT	709	0x16f0800	32768	0x100	ok	raw	5350cc03
EXLANG\disc0_rel\00b2b4b6.PDT	710	0x16f8800	38912	0x100	ok	raw	5350cd03
EXLANG\disc0_rel\00b2b4b6.PDT	711	0x1702000	26624	0x100	ok	raw	5350ce03
EXLANG\disc0_rel\00b2b4b6.PDT	712	0x1708800	22528	0x100	ok	raw	5350cf03
EXLANG\disc0_rel\00b2b4b6.PDT	713	0x170e000	26624	0x100	ok	raw	5350d003
EXLANG\disc0_rel\00b2b4b6.PDT	714	0x1714800	32768	0x100	ok	raw	5350d103
EXLANG\disc0_rel\00b2b4b6.PDT	715	0x171c800	24576	0x100	ok	raw	5350d203
EXLANG\disc0_rel\00b2b4b6.PDT	716	0x1722800	30720	0x100	ok	raw	5350d303
EXLANG\disc0_rel\00b2b4b6.PDT	717	0x172a000	55296	0x100	ok	raw	5350d403
EXLANG\disc0_rel\00b2b4b6.PDT	718	0x1737800	32768	0x100	ok	raw	5350d503
EXLANG\disc0_rel\00b2b4b6.PDT	719	0x173f800	32768	0x100	ok	raw	5350d603
EXLANG\disc0_rel\00b2b4b6.PDT	720	0x1747800	34816	0x100	ok	raw	5350d703
EXLANG\disc0_rel\00b2b4b6.PDT	721	0x1750000	36864	0x100	ok	raw	5350d803
EXLANG\disc0_rel\00b2b4b6.PDT	722	0x1759000	30720	0x100	ok	raw	5350d903
EXLANG\disc0_rel\00b2b4b6.PDT	723	0x1760800	38912	0x100	ok	raw	5350da03
EXLANG\disc0_rel\00b2b4b6.PDT	724	0x176a000	34816	0x100	ok	raw	5350db03
EXLANG\disc0_rel\00b2b4b6.PDT	725	0x1772800	38912	0x100	ok	raw	5350dc03
EXLANG\disc0_rel\00b2b4b6.PDT	726	0x177c000	55296	0x100	ok	raw	5350dd03
EXLANG\disc0_rel\00b2b4b6.PDT	727	0x1789800	30720	0x100	ok	raw	5350de03
EXLANG\disc0_rel\00b2b4b6.PDT	728	0x1791000	55296	0x100	ok	raw	5350df03
EXLANG\disc0_rel\00b2b4b6.PDT	729	0x179e800	36864	0x100	ok	raw	5350e003
EXLANG\disc0_rel\00b2b4b6.PDT	730	0x17a7800	18432	0x100	ok	raw	5350e103
EXLANG\disc0_rel\00b2b4b6.PDT	731	0x17ac000	61440	0x100	ok	raw	5350e203
EXLANG\disc0_rel\00b2b4b6.PDT	732	0x17bb000	6144	0x100	ok	raw	5350e303
EXLANG\disc0_rel\00b2b4b6.PDT	733	0x17bc800	47104	0x100	ok	raw	5350e403
EXLANG\disc0_rel\00b2b4b6.PDT	734	0x17c8000	40960	0x100	ok	raw	5350e503
EXLANG\disc0_rel\00b2b4b6.PDT	735	0x17d2000	26624	0x100	ok	raw	5350e603
EXLANG\disc0_rel\00b2b4b6.PDT	736	0x17d8800	67584	0x100	ok	raw	5350e703
EXLANG\disc0_rel\00b2b4b6.PDT	737	0x17e9000	22528	0x100	ok	raw	5350e803
EXLANG\disc0_rel\00b2b4b6.PDT	738	0x17ee800	22528	0x100	ok	raw	5350e903
EXLANG\disc0_rel\00b2b4b6.PDT	739	0x17f4000	63488	0x100	ok	raw	5350ea03
EXLANG\disc0_rel\00b2b4b6.PDT	740	0x1803800	51200	0x100	ok	raw	5350eb03
EXLANG\disc0_rel\00b2b4b6.PDT	741	0x1810000	59392	0x100	ok	raw	5350ec03
EXLANG\disc0_rel\00b2b4b6.PDT	742	0x181e800	34816	0x100	ok	raw	5350ed03
EXLANG\disc0_rel\00b2b4b6.PDT	743	0x1827000	65536	0x100	ok	raw	5350ee03
EXLANG\disc0_rel\00b2b4b6.PDT	744	0x1837000	43008	0x100	ok	raw	5350ef03
EXLANG\disc0_rel\00b2b4b6.PDT	745	0x1841800	24576	0x100	ok	raw	5350f003
EXLANG\disc0_rel\00b2b4b6.PDT	746	0x1847800	36864	0x100	ok	raw	5350f103
EXLANG\disc0_rel\00b2b4b6.PDT	747	0x1850800	71680	0x100	ok	raw	5350f203
EXLANG\disc0_rel\00b2b4b6.PDT	748	0x1862000	49152	0x100	ok	raw	5350f303
EXLANG\disc0_rel\00b2b4b6.PDT	749	0x186e000	43008	0x100	ok	raw	5350f403
EXLANG\disc0_rel\00b2b4b6.PDT	750	0x1878800	47104	0x100	ok	raw	5350f503
EXLANG\disc0_rel\00b2b4b6.PDT	751	0x1884000	40960	0x100	ok	raw	5350f603
EXLANG\disc0_rel\00b2b4b6.PDT	752	0x188e000	6144	0x100	ok	raw	5350f703
EXLANG\disc0_rel\00b2b4b6.PDT	753	0x188f800	73728	0x100	ok	raw	5350f803
EXLANG\disc0_rel\00b2b4b6.PDT	754	0x18a1800	6144	0x100	ok	raw	5350f903
EXLANG\disc0_rel\00b2b4b6.PDT	755	0x18a3000	6144	0x100	ok	raw	5350fa03
EXLANG\disc0_rel\00b2b4b6.PDT	756	0x18a4800	24576	0x100	ok	raw	5350fb03
EXLANG\disc0_rel\00b2b4b6.PDT	757	0x18aa800	28672	0x100	ok	raw	5350fc03
EXLANG\disc0_rel\00b2b4b6.PDT	758	0x18b1800	20480	0x100	ok	raw	5350fd03
EXLANG\disc0_rel\00b2b4b6.PDT	759	0x18b6800	28672	0x100	ok	raw	5350fe03
EXLANG\disc0_rel\00b2b4b6.PDT	760	0x18bd800	4096	0x100	ok	raw	5350ff03
EXLANG\disc0_rel\00b2b4b6.PDT	761	0x18be800	22528	0x100	ok	raw	53500004
EXLANG\disc0_rel\00b2b4b6.PDT	762	0x18c4000	30720	0x100	ok	raw	53500104
EXLANG\disc0_rel\00b2b4b6.PDT	763	0x18cb800	38912	0x100	ok	raw	53500204
EXLANG\disc0_rel\00b2b4b6.PDT	764	0x18d5000	36864	0x100	ok	raw	53500304
EXLANG\disc0_rel\00b2b4b6.PDT	765	0x18de000	40960	0x100	ok	raw	53500404
EXLANG\disc0_rel\00b2b4b6.PDT	766	0x18e8000	63488	0x100	ok	raw	53500504
EXLANG\disc0_rel\00b2b4b6.PDT	767	0x18f7800	24576	0x100	ok	raw	53500604
EXLANG\disc0_rel\00b2b4b6.PDT	768	0x18fd800	24576	0x100	ok	raw	53500704
EXLANG\disc0_rel\00b2b4b6.PDT	769	0x1903800	24576	0x100	ok	raw	53500804
EXLANG\disc0_rel\00b2b4b6.PDT	770	0x1909800	43008	0x100	ok	raw	53500904
EXLANG\disc0_rel\00b2b4b6.PDT	771	0x1914000	40960	0x100	ok	raw	53500a04
EXLANG\disc0_rel\00b2b4b6.PDT	772	0x191e000	16384	0x100	ok	raw	53500b04
EXLANG\disc0_rel\00b2b4b6.PDT	773	0x1922000	26624	0x100	ok	raw	53500c04
EXLANG\disc0_rel\00b2b4b6.PDT	774	0x1928800	20480	0x100	ok	raw	53500d04
EXLANG\disc0_rel\00b2b4b6.PDT	775	0x192d800	26624	0x100	ok	raw	53500e04
EXLANG\disc0_rel\00b2b4b6.PDT	776	0x1934000	49152	0x100	ok	raw	53500f04
EXLANG\disc0_rel\00b2b4b6.PDT	777	0x1940000	34816	0x100	ok	raw	53501004
EXLANG\disc0_rel\00b2b4b6.PDT	778	0x1948800	38912	0x100	ok	raw	53501104
EXLANG\disc0_rel\00b2b4b6.PDT	779	0x1952000	30720	0x100	ok	raw	53501204
EXLANG\disc0_rel\00b2b4b6.PDT	780	0x1959800	59392	0x100	ok	raw	53501304
EXLANG\disc0_rel\00b2b4b6.PDT	781	0x1968000	28672	0x100	ok	raw	53501404
EXLANG\disc0_rel\00b2b4b6.PDT	782	0x196f000	59392	0x100	ok	raw	53501504
EXLANG\disc0_rel\00b2b4b6.PDT	783	0x197d800	22528	0x100	ok	raw	53501604
EXLANG\disc0_rel\00b2b4b6.PDT	784	0x1983000	26624	0x100	ok	raw	53501704
EXLANG\disc0_rel\00b2b4b6.PDT	785	0x1989800	55296	0x100	ok	raw	53501804
EXLANG\disc0_rel\00b2b4b6.PDT	786	0x1997000	24576	0x100	ok	raw	53501904
EXLANG\disc0_rel\00b2b4b6.PDT	787	0x199d000	26624	0x100	ok	raw	53501a04
EXLANG\disc0_rel\00b2b4b6.PDT	788	0x19a3800	38912	0x100	ok	raw	53501b04
EXLANG\disc0_rel\00b2b4b6.PDT	789	0x19ad000	20480	0x100	ok	raw	53501c04
EXLANG\disc0_rel\00b2b4b6.PDT	790	0x19b2000	28672	0x100	ok	raw	53502704
EXLANG\disc0_rel\00b2b4b6.PDT	791	0x19b9000	32768	0x100	ok	raw	53502804
EXLANG\disc0_rel\00b2b4b6.PDT	792	0x19c1000	6144	0x100	ok	raw	53502904
EXLANG\disc0_rel\00b2b4b6.PDT	793	0x19c2800	6144	0x100	ok	raw	53502a04
EXLANG\disc0_rel\00b2b4b6.PDT	794	0x19c4000	34816	0x100	ok	raw	53502b04
EXLANG\disc0_rel\00b2b4b6.PDT	795	0x19cc800	20480	0x100	ok	raw	53502c04
EXLANG\disc0_rel\00b2b4b6.PDT	796	0x19d1800	32768	0x100	ok	raw	53502d04
EXLANG\disc0_rel\00b2b4b6.PDT	797	0x19d9800	36864	0x100	ok	raw	53502e04
EXLANG\disc0_rel\00b2b4b6.PDT	798	0x19e2800	6144	0x100	ok	raw	53502f04
EXLANG\disc0_rel\00b2b4b6.PDT	799	0x19e4000	45056	0x100	ok	raw	53503004
EXLANG\disc0_rel\00b2b4b6.PDT	800	0x19ef000	36864	0x100	ok	raw	53503104
EXLANG\disc0_rel\00b2b4b6.PDT	801	0x19f8000	22528	0x100	ok	raw	53503204
EXLANG\disc0_rel\00b2b4b6.PDT	802	0x19fd800	22528	0x100	ok	raw	53503304
EXLANG\disc0_rel\00b2b4b6.PDT	803	0x1a03000	24576	0x100	ok	raw	53503404
EXLANG\disc0_rel\00b2b4b6.PDT	804	0x1a09000	30720	0x100	ok	raw	53503504
EXLANG\disc0_rel\00b2b4b6.PDT	805	0x1a10800	28672	0x100	ok	raw	53503604
EXLANG\disc0_rel\00b2b4b6.PDT	806	0x1a17800	26624	0x100	ok	raw	53503704
EXLANG\disc0_rel\00b2b4b6.PDT	807	0x1a1e000	32768	0x100	ok	raw	53503804
EXLANG\disc0_rel\00b2b4b6.PDT	808	0x1a26000	20480	0x100	ok	raw	53503904
EXLANG\disc0_rel\00b2b4b6.PDT	809	0x1a2b000	38912	0x100	ok	raw	53503a04
EXLANG\disc0_rel\00b2b4b6.PDT	810	0x1a34800	34816	0x100	ok	raw	53503b04
EXLANG\disc0_rel\00b2b4b6.PDT	811	0x1a3d000	53248	0x100	ok	raw	53503c04
EXLANG\disc0_rel\00b2b4b6.PDT	812	0x1a4a000	69632	0x100	ok	raw	53503d04
EXLANG\disc0_rel\00b2b4b6.PDT	813	0x1a5b000	18432	0x100	ok	raw	53503f04
EXLANG\disc0_rel\00b2b4b6.PDT	814	0x1a5f800	28672	0x100	ok	raw	53504004
EXLANG\disc0_rel\00b2b4b6.PDT	815	0x1a66800	20480	0x100	ok	raw	53504104
EXLANG\disc0_rel\00b2b4b6.PDT	816	0x1a6b800	28672	0x100	ok	raw	53504204
EXLANG\disc0_rel\00b2b4b6.PDT	817	0x1a72800	32768	0x100	ok	raw	53504304
EXLANG\disc0_rel\00b2b4b6.PDT	818	0x1a7a800	26624	0x100	ok	raw	53504404
EXLANG\disc0_rel\00b2b4b6.PDT	819	0x1a81000	34816	0x100	ok	raw	53504504
EXLANG\disc0_rel\00b2b4b6.PDT	820	0x1a89800	30720	0x100	ok	raw	53504604
EXLANG\disc0_rel\00b2b4b6.PDT	821	0x1a91000	30720	0x100	ok	raw	53504704
EXLANG\disc0_rel\00b2b4b6.PDT	822	0x1a98800	40960	0x100	ok	raw	53504804
EXLANG\disc0_rel\00b2b4b6.PDT	823	0x1aa2800	18432	0x100	ok	raw	53504904
EXLANG\disc0_rel\00b2b4b6.PDT	824	0x1aa7000	26624	0x100	ok	raw	53504a04
EXLANG\disc0_rel\00b2b4b6.PDT	825	0x1aad800	26624	0x100	ok	raw	53504b04
EXLANG\disc0_rel\00b2b4b6.PDT	826	0x1ab4000	22528	0x100	ok	raw	53504c04
EXLANG\disc0_rel\00b2b4b6.PDT	827	0x1ab9800	32768	0x100	ok	raw	53504d04
EXLANG\disc0_rel\00b2b4b6.PDT	828	0x1ac1800	26624	0x100	ok	raw	53504e04
EXLANG\disc0_rel\00b2b4b6.PDT	829	0x1ac8000	34816	0x100	ok	raw	53504f04
EXLANG\disc0_rel\00b2b4b6.PDT	830	0x1ad0800	49152	0x100	ok	raw	53505004
EXLANG\disc0_rel\00b2b4b6.PDT	831	0x1adc800	34816	0x100	ok	raw	53505104
EXLANG\disc0_rel\00b2b4b6.PDT	832	0x1ae5000	24576	0x100	ok	raw	53505204
EXLANG\disc0_rel\00b2b4b6.PDT	833	0x1aeb000	40960	0x100	ok	raw	53505304
EXLANG\disc0_rel\00b2b4b6.PDT	834	0x1af5000	38912	0x100	ok	raw	53505804
EXLANG\disc0_rel\00b2b4b6.PDT	835	0x1afe800	38912	0x100	ok	raw	53506104
EXLANG\disc0_rel\00b2b4b6.PDT	836	0x1b08000	43008	0x100	ok	raw	53506204
EXLANG\disc0_rel\00b2b4b6.PDT	837	0x1b12800	28672	0x100	ok	raw	53506304
EXLANG\disc0_rel\00b2b4b6.PDT	838	0x1b19800	34816	0x100	ok	raw	53506404
EXLANG\disc0_rel\00b2b4b6.PDT	839	0x1b22000	32768	0x100	ok	raw	53506504
EXLANG\disc0_rel\00b2b4b6.PDT	840	0x1b2a000	34816	0x100	ok	raw	53506604
EXLANG\disc0_rel\00b2b4b6.PDT	841	0x1b32800	34816	0x100	ok	raw	53506704
EXLANG\disc0_rel\00b2b4b6.PDT	842	0x1b3b000	28672	0x100	ok	raw	53506804
EXLANG\disc0_rel\00b2b4b6.PDT	843	0x1b42000	32768	0x100	ok	raw	53506904
EXLANG\disc0_rel\00b2b4b6.PDT	844	0x1b4a000	45056	0x100	ok	raw	53506a04
EXLANG\disc0_rel\00b2b4b6.PDT	845	0x1b55000	20480	0x100	ok	raw	53506b04
EXLANG\disc0_rel\00b2b4b6.PDT	846	0x1b5a000	32768	0x100	ok	raw	53506c04
EXLANG\disc0_rel\00b2b4b6.PDT	847	0x1b62000	32768	0x100	ok	raw	53506d04
EXLANG\disc0_rel\00b2b4b6.PDT	848	0x1b6a000	18432	0x100	ok	raw	53506e04
EXLANG\disc0_rel\00b2b4b6.PDT	849	0x1b6e800	28672	0x100	ok	raw	53507404
EXLANG\disc0_rel\00b2b4b6.PDT	850	0x1b75800	34816	0x100	ok	raw	53507504
EXLANG\disc0_rel\00b2b4b6.PDT	851	0x1b7e000	57344	0x100	ok	raw	53507604
EXLANG\disc0_rel\00b2b4b6.PDT	852	0x1b8c000	45056	0x100	ok	raw	53507704
EXLANG\disc0_rel\00b2b4b6.PDT	853	0x1b97000	28672	0x100	ok	raw	53507804
EXLANG\disc0_rel\00b2b4b6.PDT	854	0x1b9e000	32768	0x100	ok	raw	53507904
EXLANG\disc0_rel\00b2b4b6.PDT	855	0x1ba6000	88064	0x100	ok	raw	53507a04
EXLANG\disc0_rel\00b2b4b6.PDT	856	0x1bbb800	45056	0x100	ok	raw	53507b04
EXLANG\disc0_rel\00b2b4b6.PDT	857	0x1bc6800	53248	0x100	ok	raw	53507c04
EXLANG\disc0_rel\00b2b4b6.PDT	858	0x1bd3800	45056	0x100	ok	raw	53507d04
EXLANG\disc0_rel\00b2b4b6.PDT	859	0x1bde800	38912	0x100	ok	raw	53507f04
EXLANG\disc0_rel\00b2b4b6.PDT	860	0x1be8000	28672	0x100	ok	raw	53508004
EXLANG\disc0_rel\00b2b4b6.PDT	861	0x1bef000	34816	0x100	ok	raw	53508104
EXLANG\disc0_rel\00b2b4b6.PDT	862	0x1bf7800	30720	0x100	ok	raw	53508204
EXLANG\disc0_rel\00b2b4b6.PDT	863	0x1bff000	38912	0x100	ok	raw	53508404
EXLANG\disc0_rel\00b2b4b6.PDT	864	0x1c08800	53248	0x100	ok	raw	53508504
EXLANG\disc0_rel\00b2b4b6.PDT	865	0x1c15800	6144	0x100	ok	raw	53508604
EXLANG\disc0_rel\00b2b4b6.PDT	866	0x1c17000	47104	0x100	ok	raw	53508704
EXLANG\disc0_rel\00b2b4b6.PDT	867	0x1c22800	16384	0x100	ok	raw	53508804
EXLANG\disc0_rel\00b2b4b6.PDT	868	0x1c26800	12288	0x100	ok	raw	53508904
EXLANG\disc0_rel\00b2b4b6.PDT	869	0x1c29800	16384	0x100	ok	raw	53508a04
EXLANG\disc0_rel\00b2b4b6.PDT	870	0x1c2d800	34816	0x100	ok	raw	53508b04
EXLANG\disc0_rel\00b2b4b6.PDT	871	0x1c36000	30720	0x100	ok	raw	53508c04
EXLANG\disc0_rel\00b2b4b6.PDT	872	0x1c3d800	36864	0x100	ok	raw	53508d04
EXLANG\disc0_rel\00b2b4b6.PDT	873	0x1c46800	49152	0x100	ok	raw	53508e04
EXLANG\disc0_rel\00b2b4b6.PDT	874	0x1c52800	45056	0x100	ok	raw	53508f04
EXLANG\disc0_rel\00b2b4b6.PDT	875	0x1c5d800	32768	0x100	ok	raw	53509004
EXLANG\disc0_rel\00b2b4b6.PDT	876	0x1c65800	49152	0x100	ok	raw	53509104
EXLANG\disc0_rel\00b2b4b6.PDT	877	0x1c71800	55296	0x100	ok	raw	53509204
EXLANG\disc0_rel\00b2b4b6.PDT	878	0x1c7f000	49152	0x100	ok	raw	53509304
EXLANG\disc0_rel\00b2b4b6.PDT	879	0x1c8b000	36864	0x100	ok	raw	53509404
EXLANG\disc0_rel\00b2b4b6.PDT	880	0x1c94000	24576	0x100	ok	raw	53509504
EXLANG\disc0_rel\00b2b4b6.PDT	881	0x1c9a000	32768	0x100	ok	raw	53509604
EXLANG\disc0_rel\00b2b4b6.PDT	882	0x1ca2000	26624	0x100	ok	raw	53509704
EXLANG\disc0_rel\00b2b4b6.PDT	883	0x1ca8800	32768	0x100	ok	raw	53509804
EXLANG\disc0_rel\00b2b4b6.PDT	884	0x1cb0800	55296	0x100	ok	raw	53509904
EXLANG\disc0_rel\00b2b4b6.PDT	885	0x1cbe000	34816	0x100	ok	raw	53509a04
EXLANG\disc0_rel\00b2b4b6.PDT	886	0x1cc6800	32768	0x100	ok	raw	53509b04
EXLANG\disc0_rel\00b2b4b6.PDT	887	0x1cce800	30720	0x100	ok	raw	53509c04
EXLANG\disc0_rel\00b2b4b6.PDT	888	0x1cd6000	57344	0x100	ok	raw	53509d04
EXLANG\disc0_rel\00b2b4b6.PDT	889	0x1ce4000	53248	0x100	ok	raw	53509e04
EXLANG\disc0_rel\00b2b4b6.PDT	890	0x1cf1000	59392	0x100	ok	raw	53509f04
EXLANG\disc0_rel\00b2b4b6.PDT	891	0x1cff800	43008	0x100	ok	raw	5350a004
EXLANG\disc0_rel\00b2b4b6.PDT	892	0x1d0a000	40960	0x100	ok	raw	5350a104
EXLANG\disc0_rel\00b2b4b6.PDT	893	0x1d14000	36864	0x100	ok	raw	5350a204
EXLANG\disc0_rel\00b2b4b6.PDT	894	0x1d1d000	32768	0x100	ok	raw	5350a304
EXLANG\disc0_rel\00b2b4b6.PDT	895	0x1d25000	24576	0x100	ok	raw	5350a404
EXLANG\disc0_rel\00b2b4b6.PDT	896	0x1d2b000	43008	0x100	ok	raw	5350a704
EXLANG\disc0_rel\00b2b4b6.PDT	897	0x1d35800	26624	0x100	ok	raw	5350a804
EXLANG\disc0_rel\00b2b4b6.PDT	898	0x1d3c000	28672	0x100	ok	raw	5350a904
EXLANG\disc0_rel\00b2b4b6.PDT	899	0x1d43000	36864	0x100	ok	raw	5350aa04
EXLANG\disc0_rel\00b2b4b6.PDT	900	0x1d4c000	30720	0x100	ok	raw	5350ab04
EXLANG\disc0_rel\00b2b4b6.PDT	901	0x1d53800	75776	0x100	ok	raw	5350ac04
EXLANG\disc0_rel\00b2b4b6.PDT	902	0x1d66000	43008	0x100	ok	raw	5350ad04
EXLANG\disc0_rel\00b2b4b6.PDT	903	0x1d70800	45056	0x100	ok	raw	5350ae04
EXLANG\disc0_rel\00b2b4b6.PDT	904	0x1d7b800	34816	0x100	ok	raw	5350af04
EXLANG\disc0_rel\00b2b4b6.PDT	905	0x1d84000	40960	0x100	ok	raw	5350b004
EXLANG\disc0_rel\00b2b4b6.PDT	906	0x1d8e000	38912	0x100	ok	raw	5350b104
EXLANG\disc0_rel\00b2b4b6.PDT	907	0x1d97800	26624	0x100	ok	raw	5350b204
EXLANG\disc0_rel\00b2b4b6.PDT	908	0x1d9e000	45056	0x100	ok	raw	5350b304
EXLANG\disc0_rel\00b2b4b6.PDT	909	0x1da9000	43008	0x100	ok	raw	5350b404
EXLANG\disc0_rel\00b2b4b6.PDT	910	0x1db3800	36864	0x100	ok	raw	5350b504
EXLANG\disc0_rel\00b2b4b6.PDT	911	0x1dbc800	26624	0x100	ok	raw	5350b604
EXLANG\disc0_rel\00b2b4b6.PDT	912	0x1dc3000	36864	0x100	ok	raw	5350b704
EXLANG\disc0_rel\00b2b4b6.PDT	913	0x1dcc000	43008	0x100	ok	raw	5350b804
EXLANG\disc0_rel\00b2b4b6.PDT	914	0x1dd6800	55296	0x100	ok	raw	5350b904
EXLANG\disc0_rel\00b2b4b6.PDT	915	0x1de4000	81920	0x100	ok	raw	5350ba04
EXLANG\disc0_rel\00b2b4b6.PDT	916	0x1df8000	55296	0x100	ok	raw	5350bb04
EXLANG\disc0_rel\00b2b4b6.PDT	917	0x1e05800	53248	0x100	ok	raw	5350bc04
EXLANG\disc0_rel\00b2b4b6.PDT	918	0x1e12800	45056	0x100	ok	raw	5350bd04
EXLANG\disc0_rel\00b2b4b6.PDT	919	0x1e1d800	24576	0x100	ok	raw	5350be04
EXLANG\disc0_rel\00b2b4b6.PDT	920	0x1e23800	38912	0x100	ok	raw	5350bf04
EXLANG\disc0_rel\00b2b4b6.PDT	921	0x1e2d000	43008	0x100	ok	raw	5350c004
EXLANG\disc0_rel\00b2b4b6.PDT	922	0x1e37800	40960	0x100	ok	raw	5350c104
EXLANG\disc0_rel\00b2b4b6.PDT	923	0x1e41800	63488	0x100	ok	raw	5350c204
EXLANG\disc0_rel\00b2b4b6.PDT	924	0x1e51000	32768	0x100	ok	raw	5350c304
EXLANG\disc0_rel\00b2b4b6.PDT	925	0x1e59000	51200	0x100	ok	raw	5350c404
EXLANG\disc0_rel\00b2b4b6.PDT	926	0x1e65800	49152	0x100	ok	raw	5350c504
EXLANG\disc0_rel\00b2b4b6.PDT	927	0x1e71800	40960	0x100	ok	raw	5350c604
EXLANG\disc0_rel\00b2b4b6.PDT	928	0x1e7b800	43008	0x100	ok	raw	5350c704
EXLANG\disc0_rel\00b2b4b6.PDT	929	0x1e86000	55296	0x100	ok	raw	5350c804
EXLANG\disc0_rel\00b2b4b6.PDT	930	0x1e93800	57344	0x100	ok	raw	5350c904
EXLANG\disc0_rel\00b2b4b6.PDT	931	0x1ea1800	49152	0x100	ok	raw	5350ca04
EXLANG\disc0_rel\00b2b4b6.PDT	932	0x1ead800	36864	0x100	ok	raw	5350cb04
EXLANG\disc0_rel\00b2b4b6.PDT	933	0x1eb6800	30720	0x100	ok	raw	5350cc04
EXLANG\disc0_rel\00b2b4b6.PDT	934	0x1ebe000	32768	0x100	ok	raw	5350cd04
EXLANG\disc0_rel\00b2b4b6.PDT	935	0x1ec6000	30720	0x100	ok	raw	5350ce04
EXLANG\disc0_rel\00b2b4b6.PDT	936	0x1ecd800	51200	0x100	ok	raw	5350cf04
EXLANG\disc0_rel\00b2b4b6.PDT	937	0x1eda000	40960	0x100	ok	raw	5350d004
EXLANG\disc0_rel\00b2b4b6.PDT	938	0x1ee4000	30720	0x100	ok	raw	5350d104
EXLANG\disc0_rel\00b2b4b6.PDT	939	0x1eeb800	79872	0x100	ok	raw	5350d204
EXLANG\disc0_rel\00b2b4b6.PDT	940	0x1eff000	67584	0x100	ok	raw	5350d304
EXLANG\disc0_rel\00b2b4b6.PDT	941	0x1f0f800	47104	0x100	ok	raw	5350d404
EXLANG\disc0_rel\00b2b4b6.PDT	942	0x1f1b000	59392	0x100	ok	raw	5350d504
EXLANG\disc0_rel\00b2b4b6.PDT	943	0x1f29800	51200	0x100	ok	raw	5350d604
EXLANG\disc0_rel\00b2b4b6.PDT	944	0x1f36000	36864	0x100	ok	raw	5350d704
EXLANG\disc0_rel\00b2b4b6.PDT	945	0x1f3f000	65536	0x100	ok	raw	5350d804
EXLANG\disc0_rel\00b2b4b6.PDT	946	0x1f4f000	59392	0x100	ok	raw	5350d904
EXLANG\disc0_rel\00b2b4b6.PDT	947	0x1f5d800	65536	0x100	ok	raw	5350da04
EXLANG\disc0_rel\00b2b4b6.PDT	948	0x1f6d800	55296	0x100	ok	raw	5350db04
