pool	block	ident	line	budget	record	text
0x1c79f38b	0x760	0x80	0	71	192	I think its head and arms turn red when it gets mad.
0x1c79f38b	0x7e0	0x71	0	71	192	Concentrate on defense when he gets mad!
0x1c79f38b	0x860	0x66	0	55	192	Aim for the head when he's threatening you.
0x1c79f38b	0x8d0	0x78	0	71	192	If he turns your way all of a sudden, it's about to charge!
0x1c79f38b	0x950	0x8d	0	87	192	When he turns to face you slowly, get ready for it to breathe fire.
0x1c79f38b	0x9e0	0x70	0	55	192	Get too close and it'll attack you with his tail!
0x1c79f38b	0xa50	0x84	0	87	192	If it flaps its legs in the air, it's getting ready to dive bomb you!
0x1c79f38b	0xae0	0x89	0	87	192	It seems to use that big protruding thing to absorb life force.
0x1c79f38b	0xb70	0x7f	0	71	192	Shoot the base of the protrusion to weaken the acid's strength.
0x1c79f38b	0xbf0	0x68	0	55	192	That tail's a real threat. Hack it off!
0x1c79f38b	0xc60	0x92	0	103	192	Get rid of some of those spines by shooting the fin on its back!
0x1c79f38b	0xd00	0x73	0	71	192	Shoot its head to weaken its roar!
0x1c79f38b	0xd80	0x8a	0	87	192	The spines it drops resonate with its roar. Get rid of them!
0x1c79f38b	0xe10	0x65	0	55	192	Watch out, there's a Velociprey nearby!
0x1c79f38b	0xe80	0x68	0	55	192	Perfect - we can feed Somoza to him.
0x1c79f38b	0xef0	0xac	0	29	192	I'll be damned...
0x1c79f38b	0xef0	0xac	1	69	192	Well, I can no longer tell Chico such things don't exist.
0x1c79f38b	0xfa0	0x7e	0	71	192	Unbelievable! How could a human ever defeat such a creature!
0x1c79f38b	0x1020	0x99	0	33	192	Let me try talking to it...
0x1c79f38b	0x1020	0x99	1	14	192	Raawwwr!
0x1c79f38b	0x1020	0x99	2	12	192	Rawwr!
0x1c79f38b	0x10c0	0x7f	0	71	192	Amazing! More beautiful than any bird I have ever seen!
0x1c79f38b	0x1140	0xde	0	21	192	A real reptile!
0x1c79f38b	0x1140	0xde	1	70	192	These creatures must have followed a different evolutionary path
0x1c79f38b	0x1140	0xde	2	33	192	from those on the mainland.
0x1c79f38b	0x1220	0x87	0	87	192	Costa Rica is a veritable treasure trove of life, but... A monster?!
0x1c79f38b	0x12b0	0x70	0	55	192	A monster island... So the legend is true...
0x1c79f38b	0x1320	0x95	0	103	192	Who knew such a beast existed... The world is still a mystery in many ways.
0x1c79f38b	0x13c0	0x85	0	87	192	That's a Felyne, isn't it? Hey, why don't you try talking to it?
0x1c79f38b	0x1450	0xb5	0	31	192	Wow, an actual Felyne!
0x1c79f38b	0x1450	0xb5	1	83	192	Try talking to it! You're an expert in picking up local lingo, aren't you?
0x1c79f38b	0x1510	0xab	0	48	192	Spanish isn't going to work on a Felyne.
0x1c79f38b	0x1510	0xab	1	49	192	You have to try talking like one of them.
0x1c79f38b	0x15c0	0x67	0	55	192	That's not what you're supposed to be huntin'!
0x1c79f38b	0x1630	0x6d	0	55	192	What are you doing?! He's not the enemy!
0x1c79f38b	0x16a0	0xdb	0	72	192	Hey, cut it out! There aren't many UMA kitties around!
0x1c79f38b	0x16a0	0xdb	1	73	192	Are you prepared to tell Capcom you killed one of them?
0x1c79f38b	0x1780	0xa7	0	58	192	How dare you do that to that poor little kitty!
0x1c79f38b	0x1780	0xa7	1	39	192	The barbarism of soldiers...
0x1c79f38b	0x1830	0x7d	0	71	192	What are you doing?! He's not the enemeow!
0x1c79f38b	0x18b0	0xc4	0	69	192	I'm getting some familiar vibes from this one.
0x1c79f38b	0x18b0	0xc4	1	61	192	Like he was born to fight, same as us.
0x1c79f38b	0x1980	0xd5	0	78	192	Fascinating...I can see the logic in the creature's form.
0x1c79f38b	0x1980	0xd5	1	67	192	I might even be able to apply it in my work...
0x1c79f38b	0x1a60	0xb1	0	60	192	Is that a fierce-looking UMA or what?!
0x1c79f38b	0x1a60	0xb1	1	54	192	It's like some fighting machine!
0x1c79f38b	0x1b20	0xb6	0	53	192	Maybe Gear REX is sounding the alarm
0x1c79f38b	0x1b20	0xb6	1	61	192	over man's destruction of the environment...
0x1c79f38b	0x1be0	0xa3	0	55	192	You think you can capture that thing alive?
0x1c79f38b	0x1be0	0xa3	1	42	192	I'd love to take a look at it!
0x1c79f38b	0x1c90	0xa3	0	41	192	This beast is too big!
0x1c79f38b	0x1c90	0xa3	1	56	192	The stun rod's not having any effect!
0x1c79f38b	0x1d40	0xdc	0	83	192	I guess these big monsters get immune to the stun rod pretty quick.
0x1c79f38b	0x1d40	0xdc	1	62	192	You'll have to think of another way to attack.
0x1c79f38b	0x1e20	0xf1	0	41	192	That's a BBQ spit.
0x1c79f38b	0x1e20	0xf1	1	66	192	You can use it to roast food, even rations,
0x1c79f38b	0x1e20	0xf1	2	50	192	simply by pressing <I=ACT>.
0x1c79f38b	0x1f20	0x7a	0	71	192	To stop roasting, press <I=ACT> one more time.
0x1c79f38b	0x1fa0	0x65	0	55	192	Hey, your food it's burning!
0x1c79f38b	0x2010	0x93	0	103	192	Cooking meat is all about timing! Same when it comes to rations.
0x1c79f38b	0x20b0	0x7c	0	71	192	I would love to cook some chicken on that cooker of yours sometime.
0x1c79f38b	0x2130	0xbf	0	73	192	Now, don't overcook it or not only will it taste bad,
0x1c79f38b	0x2130	0xbf	1	41	192	it'll be bad for you.
0x1c79f38b	0x21f0	0xb8	0	59	192	Cold rations aren't very appetizing, are they?
0x1c79f38b	0x21f0	0xb8	1	55	192	I'm sure they'll be much better heated up.
0x1c79f38b	0x22b0	0x8d	0	87	192	That's an awfully crude way to cook - you sure it's going to turn out?
0x1c79f38b	0x2340	0x53	0	39	192	Mmm! Looks tasty!
0x1c79f38b	0x23a0	0x53	0	39	192	Mmm! Looks tasty!
0x1c79f38b	0x2400	0x53	0	39	192	Mmm! Looks tasty!
0x1c79f38b	0x2460	0x53	0	39	192	Mmm! Looks tasty!
0x1c79f38b	0x24c0	0x53	0	39	192	Mmm! Looks tasty!
0x1c79f38b	0x2520	0x53	0	39	192	Mmm! Looks tasty!
0x1c79f38b	0x2580	0x53	0	39	192	Mmm! Looks tasty!
0x1c79f38b	0x25e0	0x51	0	39	192	Target is down!
0x1c79f38b	0x2640	0x4e	0	23	192	Nice huntin', Snake!
0x1c79f38b	0x2690	0x6b	0	55	192	Hunt's over! Return to base.
0x1c79f38b	0x2700	0x93	0	22	192	Got it!
0x1c79f38b	0x2700	0x93	1	59	192	You sure know how to bag the big ones, Boss!
0x1c79f38b	0x27a0	0xb7	0	40	192	Yes! Now that's a prize.
0x1c79f38b	0x27a0	0xb7	1	74	192	Only a master hunter could bring something like that down!
0x1c79f38b	0x2860	0x8f	0	87	192	Look at this guy's skin...might make a decent camo pattern.
0x1c79f38b	0x28f0	0x91	0	103	192	Whoa, nice fangs! Once they sink into something, they don't let go!
0x1c79f38b	0x2990	0x94	0	103	192	This thing's just charging like a bull. Maybe if you acted like a bullfighter...?
0x1c79f38b	0x2a30	0xc7	0	54	192	I don't think this is the last of 'em.
0x1c79f38b	0x2a30	0xc7	1	75	192	There could be a second or even third Gear REX out there...
0x1c79f38b	0x2b00	0xa2	0	66	192	Figures there'd be a giant monster in a volcano.
0x1c79f38b	0x2b00	0xa2	1	31	192	Take it down!
0x1c79f38b	0x2bb0	0x8d	0	87	192	You have to stop Gear REX. It's up to you to protect Mother Base!
0x1c7cf24b	0x0	0x85	0	87	198	There's a break in the fence. Couldn't you sneak in through there?
0x1c7cf24b	0x90	0x7e	0	71	198	Snake, I bet you could get through that break in the fence.
0x1c7cf24b	0x110	0x7b	0	71	198	They may have guards posted up high. Ten cuidado.
0x1c7cf24b	0x190	0x4f	0	23	198	Careful. Guards.
0x1c7cf24b	0x1e0	0x9d	0	103	198	Head west from there and it'll take you straight to the prison camp.
0x1c7cf24b	0x280	0x8e	0	87	198	Pass through the coffee factory to reach the train terminal.
0x1c7cf24b	0x310	0x9d	0	103	198	You'll have to pass through the coffee factory to reach the train terminal.
0x1c7cf24b	0x3b0	0x89	0	87	198	More of my compas might be in there. Please.. please, help them!
0x1c7cf24b	0x440	0x6b	0	55	198	You have to help my compas. Please.
0x1c7cf24b	0x4b0	0x53	0	39	198	Thanks for your help!
0x1c7cf24b	0x510	0x72	0	71	198	There could be more compas still being held.
0x1c7cf24b	0x590	0x65	0	55	198	Looks like that's all of them. Thanks again.
0x1c7cf24b	0x600	0x74	0	71	198	The prison camp is to the south. Head south.
0x1c7cf24b	0x680	0x8b	0	87	198	The only way back to the prison facility is through this factory.
0x1c7cf24b	0x710	0x90	0	87	198	I'll have to make you a cup of coffee next time I see you, Snake.
0x1c7cf24b	0x7a0	0x62	0	55	198	Coffee's kind of bitter, don't you think?
0x1c7cf24b	0x810	0xad	0	37	198	Go back to the prison camp.
0x1c7cf24b	0x810	0xad	1	60	198	It's in the village where they were holding Chico.
0x1c7cf24b	0x8c0	0x63	0	55	198	Make your way back to the prison facility.
0x1c7cf24b	0x930	0x73	0	71	198	The train terminal is beyond the coffee plantation.
0x1c7cf24b	0x9b0	0x86	0	87	198	That cargo's bound for the rail terminal in El Cadalso - it has to be.
0x1c7cf24b	0xa40	0x6f	0	55	198	The rail terminal should be in El Cadalso.
0x1c7cf24b	0xab0	0x97	0	103	198	Destroy the barricade by the prison. That's the village where I was held.
0x1c7cf24b	0xb50	0x95	0	103	198	Head for the prison where I was held. There's a barricade there.
0x1c7cf24b	0xbf0	0x67	0	55	198	Use C4 to destroy the barricade.
0x1c7cf24b	0xc60	0x8a	0	87	198	Apparently, that aqueduct north of the village also serves as a bridge.
0x1c7cf24b	0xcf0	0x6d	0	55	198	Head north. Look for the gorge.
0x1c7cf24b	0xd60	0x14c	0	83	198	See those really big leaves around you? That's Gunnera Insignis.
0x1c7cf24b	0xd60	0x14c	1	82	198	It's also known as Sombrilla de Pobre, or "Poor Man's Parasol".
0x1c7cf24b	0xd60	0x14c	2	72	198	You can literally use it as a parasol if you want to.
0x1c7cf24b	0xeb0	0xfd	0	30	198	Sombrilla de pobre...
0x1c7cf24b	0xeb0	0xfd	1	57	198	I often use that whenever a champa isn't enough.
0x1c7cf24b	0xeb0	0xfd	2	68	198	Sometimes the jungle is too wet for just one plastic sheet.
0x1c677285	0x0	0xb1	0	61	204	Careful. If there's enemy scouts around here,
0x1c677285	0x0	0xb1	1	52	204	they'll be nearly impossible to see.
0x1c677285	0xc0	0x8d	0	87	204	Keep your eyes peeled. Enemy scouts could be hiding almost anywhere.
0x1c677285	0x150	0x8d	0	87	204	Watch out. Enemy Search may not spot enemies that are actively hidden.
0x1c677285	0x1e0	0x8c	0	87	204	The Surround Indicator is also effective for spotting hidden enemies.
0x1c677285	0x270	0x92	0	103	204	A fall from there would be certain death...even for a superman like you.
0x1c677285	0x310	0x7b	0	71	204	Look at that... Mother Nature's paintbrush at work.
0x1c677285	0x390	0xa5	0	45	204	That pile of rubble's in the way,
0x1c677285	0x390	0xa5	1	53	204	but some C4 should make short work of it.
0x1c677285	0x440	0x10c	0	45	204	Some scouts are really hard to spot
0x1c677285	0x440	0x10c	1	66	204	because they use grass or dirt to camouflage themselves.
0x1c677285	0x440	0x10c	2	60	204	They blend right in with the natural surroundings.
0x1c677285	0x550	0xc1	0	86	204	You'll be difficult to spot in the jungle wearing a Ghillie suit.
0x1c677285	0x550	0xc1	1	44	204	Become one with nature.
0x1c677285	0x620	0xd9	0	80	204	That flower that looks like a crab's claw is Heliconia Latispatha.
0x1c677285	0x620	0xd9	1	65	204	Hummingbirds will often come to drink their nectar.
0x1c677285	0x700	0x93	0	103	204	You can't get into the lab without an ID card. Go back and find one.
0x1c677285	0x7a0	0x6e	0	55	204	You need to get yourself an ID card first.
0x1c677285	0x810	0xc2	0	56	204	Find the soldier with the ID card.
0x1c677285	0x810	0xc2	1	73	204	The soldier is in the woods near a singing quetzal.
0x1c677285	0x8e0	0x72	0	71	204	Ruins?! Think there's treasure hidden inside?
0x1c677285	0x960	0xc4	0	90	204	It'd be nice if I could cobble together a high-performance portable radar unit
0x1c677285	0x960	0xc4	1	40	204	for you here at Mother Base.
0x1c677285	0xa30	0x8f	0	87	204	Sighting enemies would be a cinch with a pair of night vision goggles...
0x1c677285	0xac0	0x69	0	55	204	Shame you left them behind.
0x1c677285	0xb30	0x7d	0	71	204	Snipers and laser sights are a deadly combination...
0x1c677285	0xbb0	0x5c	0	39	204	Watch out for the red lasers.
0x1c677285	0xc10	0x59	0	39	204	They've got a bead on you!
0x1c677285	0xc70	0x85	0	87	204	There may be snipers hidden in the jungle. Be careful.
0x1c677285	0xd00	0x6e	0	55	204	If anything looks suspicious out there, check it out.
0x1c677285	0xd70	0x80	0	71	204	A good sniper changes position as soon as he's spotted.
0x1c677285	0xdf0	0x7e	0	71	204	Be ready for an ambush. There's too many hiding places here.
0x1c677285	0xe70	0x75	0	71	204	There could be enemies anywhere. Stay sharp.
0x1c677285	0xef0	0xca	0	55	204	There's supposed to be a quetzal singing
0x1c677285	0xef0	0xca	1	74	204	close to where your target is located. Keep your ears open.
0x1c677285	0xfc0	0xc3	0	60	204	If you forget what a quetzal sounds like,
0x1c677285	0xfc0	0xc3	1	70	204	give Cecile a CALL on the radio. She'll remind you.
0x1c677285	0x1090	0x9c	0	35	204	The soldier carrying the ID card
0x1c677285	0x1090	0x9c	1	46	204	is supposed to be wearing an orange jacket.
0x1c677285	0x1130	0x81	0	87	204	Make sure you don't kill the soldier when you do your body check.
0x1c677285	0x11c0	0x80	0	71	204	Once you know which soldier has the ID card, do a body check.
0x1c677285	0x1240	0xdc	0	91	204	To do a body check, first knock the soldier out or put him to sleep.
0x1c677285	0x1240	0xdc	1	55	204	Or hold him up - that works too.
0x1c677285	0x1320	0x79	0	71	204	Need a reminder of that quetzal call, hmm? Kyohhh kyohhh.
0x1c677285	0x13a0	0x6d	0	55	204	Kyohhh kyohhh... That is what a quetzal sounds like.
0x1c677285	0x1410	0x62	0	55	204	Kyohhh kyohhh. ...Well? Pretty good, hm?
0x1c677285	0x1480	0x8e	0	34	204	Oink, oink! Oink, oink!
0x1c677285	0x1480	0x8e	1	32	204	Oops, that was a pig!
0x1c677285	0x1510	0x79	0	71	204	There he is! That is the man who took my ID card!
0x1c677285	0x1590	0x7e	0	71	204	Yes...that is definitely the quetzal. He must be nearby!
0x1c677285	0x1610	0x77	0	71	204	Now look for a soldier with an orange jacket.
0x1c677285	0x1690	0x78	0	71	204	What you are hearing is the Rufous-collared Sparrow.
0x1c677285	0x1710	0x74	0	71	204	The quetzal sounds like this -- kyoooh, kyoooh!
0x1c677285	0x1790	0x5d	0	39	204	That is the sound of the House Wren.
0x1c677285	0x17f0	0x6d	0	55	204	I believe that is perhaps...the Common Yellowthroat.
0x1c677285	0x1860	0x52	0	39	204	Snake, pick it up!
0x1c677285	0x18c0	0xb2	0	67	204	You'll have to unequip the Fulton recovery device
0x1c677285	0x18c0	0xb2	1	47	204	before you do the body check.
0x1c677285	0x1980	0xc9	0	80	204	You wouldn't want to accidentally do a Fulton recovery
0x1c677285	0x1980	0xc9	1	50	204	instead of a body check.
0x1c677285	0x1a50	0xc7	0	53	204	You're carrying too much stuff.
0x1c677285	0x1a50	0xc7	1	77	204	You gotta drop something before you pick up a new item.
0x1c677285	0x1b20	0xb0	0	70	204	Open the item window, choose the item you want to drop,
0x1c677285	0x1b20	0xb0	1	28	204	then DROP it.
0x1c677285	0x1bd0	0x83	0	87	204	Guess this one didn't have the ID card after all. Keep looking.
0x1c677285	0x1c60	0x8b	0	29	204	He did not have the card?
0x1c677285	0x1c60	0x8b	1	36	204	It couldn't have been him, then.
0x1c677285	0x1cf0	0x87	0	87	204	I could have sworn it was him... Maybe it was somebody else?
0x1c677285	0x1d80	0x8b	0	87	204	Guess that wasn't the one. I'm not hearing the quetzal, either.
0x1c677285	0x1e10	0x8a	0	87	204	I bet you could use that ID card you found to get into the lab.
0x1c677285	0x1ea0	0x6a	0	55	204	That card will get you into the lab.
0x1c677285	0x1f10	0x69	0	55	204	Kyohhh kyohhh. ...Hm? Oh, have you had enough?
0x1c677285	0x1f80	0x67	0	55	204	I got you into the lab! Hee hee, yay.
0x1c677285	0x1ff0	0x94	0	103	204	Head for the ruins. With the ID card, you should be able to access the lab.
0x1c677285	0x2090	0xba	0	63	204	Time's running short. You need to get back to the ruins
0x1c677285	0x2090	0xba	1	51	204	as quickly as possible and destroy that AI.
0x1c677285	0x2150	0xbf	0	49	204	Good thing you found the ID card.
0x1c677285	0x2150	0xbf	1	65	204	Maybe Quetzalcoatl had something to do with it...
0x1c677285	0x2210	0xc3	0	79	204	You got a good ear, being able to pick out a quetzal call like that.
0x1c677285	0x2210	0xc3	1	51	204	It's something like this, right? Kyoooh!
0x1c677285	0x22e0	0xc0	0	68	204	Hey, uh... you mind if I have a look at that ID card later?
0x1c677285	0x22e0	0xc0	1	46	204	Er, for research purposes, of course.
0x1c677285	0x23a0	0x66	0	55	204	Oh... Never thought she hated me that much...
0x1c677285	0x2410	0xab	0	61	204	That American, Huey... can we really trust him?
0x1c677285	0x2410	0xab	1	36	204	That letter bother me.
0x1c677285	0x24c0	0x7a	0	71	204	I wouldn't mind reading Huey's letter myself...
0x1c677285	0x2540	0x83	0	87	204	A letter to Dr. Strangelove... Heh, wonder what that's about.
0x1c677285	0x25d0	0x5f	0	39	204	Did you... read Mr. Huey's letter?
0x1c677285	0x2630	0x93	0	103	204	Come on, Snake! That letter could contain information vital to our mission.
0x1c677285	0x26d0	0xbd	0	22	204	Man,
0x1c677285	0x26d0	0xbd	1	92	204	nice to see someone is relaxed enough these days to compose a love letter.
0x1c677285	0x2790	0x7f	0	71	204	It was a love letter? You'll have to show it to me sometime.
0x1c677285	0x2810	0x96	0	103	204	Ha ha ha! What do you know, a love letter. Never thought he had it in him!
0x1c677285	0x28b0	0xb5	0	45	204	I can't believe you would poke
0x1c677285	0x28b0	0xb5	1	69	204	your nose into someone else's personal life like that.
0x1c677285	0x2970	0xce	0	76	204	Your objective is a research facility disguised as ancient ruins.
0x1c677285	0x2970	0xce	1	54	204	It's on the other side of the cloud forest.
0x1c677285	0x2a40	0x61	0	55	204	Head for Strangelove's lab.
0x1c677285	0x2ab0	0x69	0	55	204	Promise me you won't read that letter.
0x1c677285	0x2b20	0x6d	0	55	204	I wonder what Dr. Strangelove is like...
0x1c677285	0x2b90	0x87	0	87	204	Dr. Strangelove's lab can't be much further. Hurry, Snake.
0x1c677285	0x2c20	0x74	0	71	204	Shouldn't be long before you get to those ruins now.
0x1c677285	0x2ca0	0x74	0	71	204	The lab seems to be located in a vast series of ruins.
0x1c677285	0x2d20	0xb4	0	71	204	Go to the lab and destroy Peace Walker's cerebrum.
0x1c677285	0x2d20	0xb4	1	42	204	You can do it, Snake!
0x1c677285	0x2de0	0x7c	0	71	204	Strangelove's lab is north of there. Head north.
0x1c677285	0x2e60	0x5e	0	39	204	Head for the lab to the north.
0x1c677285	0x2ec0	0x84	0	87	204	First cut over to the east. You'll find the lab north of there.
0x1c677285	0x2f50	0x7f	0	71	204	We had a mule at my house once. He was a real hard worker.
0x1c677285	0x2fd0	0xc1	0	94	204	Sorry, but even just hearing el colibri's song makes me weak in the knees...
0x1c677285	0x2fd0	0xc1	1	36	204	Some soldier, huh?
0x1c677285	0x30a0	0x7c	0	71	204	I wonder if the mule made it home...
0x1c677285	0x3120	0x78	0	71	204	I've never been that far before. Be careful, Snake.
0x1c677285	0x31a0	0xc7	0	60	204	Snake, I'm a sucker for French women, too,
0x1c677285	0x31a0	0xc7	1	70	204	but right now I need you to go meet Dr. Strangelove.
0x1c677285	0x3270	0x56	0	39	204	Ah, une petite Parisenne...
0x1c677285	0x32d0	0x46	0	23	204	Je t'aime...
0x1c677285	0x3320	0x74	0	71	204	Better hope Xochiquetzal's watching over you, Snake...
0x1c677285	0x33a0	0x7f	0	71	204	Bet those butterflies don't have anything to worry about at all, huh?
0x1c677285	0x3420	0xb8	0	77	204	I heard in Japan they have Morpho butterflies almost 6 feet long!
0x1c677285	0x3420	0xb8	1	37	204	I, I wonder if it's true.
0x1c677285	0x34e0	0x65	0	55	204	Morpho butterflies... Pretty, aren't they?
0x1c677285	0x3550	0x80	0	71	204	Look at the structural coloring on these morphos... fascinating!
0x1c7bf28b	0x0	0xa3	0	35	234	Take out the Chrysalis!
0x1c7bf28b	0x0	0xa3	1	63	234	That thing needs to be eliminated once and for all!
0x1c7bf28b	0xb0	0x6a	0	55	234	Neutralize the Chrysalis AI weapon!
0x1c7bf28b	0x120	0x85	0	87	234	Hit the hatch to the AI pod until it opens!
0x1c7bf28b	0x1b0	0x64	0	55	234	Now! Board the AI pod!
0x1c7bf28b	0x220	0x5e	0	39	234	Hit that thing with rockets!
0x1c7bf28b	0x280	0x8f	0	87	234	Those rounds will chew through\\nany wall you try to hide behind!
0x1c7bf28b	0x310	0x7b	0	71	234	You have to shoot open the hatch\\non its AI pod!
0x1c7bf28b	0x390	0x91	0	103	234	Attack the AI pod to destroy its hatch! It's the cylindrical structure!
0x1c7bf28b	0x430	0x7f	0	71	234	Shoot the pod already! You haven't stopped it from moving!
